fund_code,fund_name,date,unit_nav,accumulated_nav,daily_growth_rate,return_1w,return_1m,return_3m,return_6m,return_1y,return_2y,return_3y,return_ytd,return_since_inception,fee_rate
016449,南方新材料股票发起A,2025-09-30,1.2128,1.2128,1.04,3.85,13.16,37.35,36.21,45.02,40.19,,39.29,21.28,1.50%
018140,中金先进制造混合C,2025-09-30,1.173,1.173,-0.64,-0.83,8.17,39.11,28.27,41.26,,,40.61,17.3,0.00%
519959,长信多利混合A,2025-09-30,1.9945,2.2045,0.63,-1.11,-5.13,2.28,15.86,41.25,46.11,29.93,35.76,132.72,1.50%
005373,中加紫金灵活配置混合A,2025-09-30,1.8069,1.8669,0.11,2.07,2.38,21.48,31.62,41.25,45.23,46.74,39.29,89.52,0.80%
164701,汇添富黄金及贵金属(QDII-LOF-FOF)A,2025-09-29,1.589,1.589,1.47,2.32,10.89,15.82,21.67,41.24,91.22,112.72,42.9,58.9,0.80%
002360,前海开源清洁能源混合C,2025-09-30,1.922,2.282,2.02,8.04,19.38,45.39,45.72,41.22,47.17,9.7,48.19,156.9,1.50%
012374,富国稳健恒盛12个月持有混合C,2025-09-30,0.9131,0.9131,1.07,0.53,-4.5,25.88,43.25,41.22,26.24,16.54,47.49,-8.69,0.00%
018554,交银启嘉混合A,2025-09-30,1.3975,1.3975,0.86,3.3,8.99,32.03,33.89,41.22,41.13,,42.63,39.75,1.50%
021377,兴业中证港股通互联网指数发起式A,2025-09-30,1.8465,1.8465,1.74,3.06,11.21,19.39,21.97,41.22,,,44.94,84.65,1.20%
002156,长盛盛世混合A,2025-09-30,1.6131,1.9079,0.67,2.46,4.76,25.62,28.85,41.19,50.59,44.95,33.46,108.6,1.50%
011131,富国沪港深价值混合C,2025-09-30,1.361,1.521,0.67,1.95,4.77,13.42,22.94,41.18,45.1,23.95,41.18,-13.15,0.00%
014163,富国港股通量化精选股票C,2025-09-30,1.42,1.42,0.95,2.84,6.38,14.03,21.21,41.17,70.94,85.72,40.68,49.02,0.00%
009861,鹏华新兴成长混合A,2025-09-30,0.8601,0.8601,0.99,2.7,7.34,27.5,38.46,41.16,37.99,6.77,46.45,-13.99,1.50%
015100,华泰柏瑞低碳经济智选混合A,2025-09-30,0.651,0.651,-0.84,-0.46,13.55,29.71,33.48,41.15,15.24,-26.04,46.49,-34.9,1.50%
001515,平安新鑫先锋C,2025-09-30,2.612,3.124,0.73,0.04,1.91,16.3,19.76,41.14,51.15,33.45,40.75,84.56,0.00%
010049,长城成长先锋混合A,2025-09-30,1.0645,1.0645,0.18,1.27,7.14,40.01,35.69,41.14,26.31,2.36,47.23,6.45,1.50%
012887,华夏可转债增强债券C,2025-09-30,1.7338,1.7338,1.39,6.01,7.25,27.16,29.7,41.14,34.48,20.07,32.57,6.56,0.00%
021275,万家上证科创板100指数增强发起式A,2025-09-30,1.4114,1.4114,2.5,4.84,5.4,33.34,38.07,41.14,,,50.82,41.14,1.20%
161033,富国中证智能汽车(LOF)A,2025-09-30,2.282,2.282,1.02,1.69,9.61,29.44,23.15,41.13,45.81,56.62,34.55,128.2,1.20%
015172,摩根安全战略股票C,2025-09-30,1.5431,1.5431,0.52,3.21,6.19,41.46,55.02,41.12,37.51,-0.34,52.01,-9.01,0.00%
020236,施罗德中国动力股票A,2025-09-30,1.5577,1.5577,2.37,7.09,11.55,34.91,35.77,41.12,,,45.55,55.77,1.50%
002085,长盛互联网+混合A,2025-09-30,2.0241,2.0241,1.3,3.41,2.3,18.64,18.88,41.1,46.8,29.83,31.49,102.41,1.50%
009801,长盛制造精选混合C,2025-09-30,1.3757,1.3757,0.65,1.57,4.3,23.26,28.64,41.1,47.07,24.25,35.16,37.57,0.00%
016146,工银安裕积极一年持有混合(FOF)A,2025-09-26,1.1739,1.1739,-1.52,0.84,3.57,18.27,23.18,41.09,33.03,18.56,29.28,17.39,1.20%
014674,富国中证港股通互联网ETF发起式联接C,2025-09-30,1.171,1.171,1.76,3.14,11.23,19.73,22.41,41.08,69.88,72.26,48.43,17.1,0.00%
021632,兴银聚优智选混合发起C,2025-09-30,1.6285,1.6285,0.77,1.48,2.84,18.86,33.36,41.08,,,45.36,62.85,0.00%
014207,华安产业精选混合A,2025-09-30,1.2366,1.2366,2.11,4.8,7.68,31.58,33,41.07,42.2,23.88,44.87,23.66,1.50%
016504,广发核心竞争力混合A,2025-09-30,1.3475,1.3475,0.75,2.18,8.56,26.69,35.67,41.06,32.34,,46.12,34.75,1.50%
019610,财通数字经济智选混合发起A,2025-09-30,1.4931,1.4931,0.01,1.45,2.03,18.44,28.27,41.04,,,27.8,49.31,1.50%
008640,方正富邦科技创新A,2025-09-30,1.7403,1.7403,-0.61,-0.65,5.36,26.84,20.61,41.03,28.66,-0.01,42.36,74.03,1.50%
019132,广发积极回报3个月持有混合(FOF)A,2025-09-29,1.4932,1.4932,1.43,1.83,4.43,23.78,25.65,41.01,49.29,,31.12,49.32,1.50%
004375,华泰保兴吉年丰混合发起C,2025-09-30,2.3178,2.4128,1.85,8.6,14.49,31.71,37.47,40.99,28.7,10.68,31.19,151.97,0.00%
015839,广发招利混合C,2025-09-30,1.0939,1.0939,-0.15,2.16,-2.79,29.59,32.59,40.98,36.74,10.94,54.42,9.39,0.00%
163406,兴全合润混合A,2025-09-30,2.1626,8.2244,0.73,3.14,9.75,36.16,37.03,40.97,47.74,45.07,41.1,722.44,1.20%
021027,太平医疗创新混合发起式A,2025-09-30,1.5133,1.5133,2.27,1.26,0.7,24.58,34.83,40.96,,,57.23,51.33,1.50%
001933,华商新兴活力混合,2025-09-30,1.831,1.831,-0.38,-1.98,2.46,46.48,55.96,40.95,-6.01,-29.93,48.14,83.1,1.50%
007203,银河新动能混合A,2025-09-30,2.1898,2.1898,1.57,4.49,8.76,39.19,37.35,40.95,52.85,11.85,39.01,118.98,1.50%
013103,博时新能源主题混合A,2025-09-30,0.8172,0.8172,1.82,7.6,19.21,40.24,41.78,40.95,44,5.49,41.63,-18.28,1.50%
013886,华商新能源汽车混合A,2025-09-30,0.5945,0.5945,1.64,6.77,14.09,41.35,40.11,40.94,-0.87,-31.3,45.07,-40.55,1.50%
002157,长盛盛世混合C,2025-09-30,1.5934,1.823,0.67,2.46,4.75,25.55,28.72,40.91,49.98,44.08,33.26,94.99,1.50%
015988,万家远见先锋一年持有期混合C,2025-09-30,1.4307,1.4307,-1.74,-3.79,1.56,63.23,53.76,40.91,65.53,,44.22,43.07,0.00%
003865,创金合信量化多因子股票C,2025-09-30,1.3466,1.9772,0.59,2.55,1.69,18.13,26.22,40.9,28.9,33.02,34.55,74.68,0.00%
012880,国泰景气优选混合A,2025-09-30,1.0121,1.0121,0.97,2.73,2.35,21.06,23.73,40.9,20.36,14.08,35.25,1.21,1.50%
016462,华宝生态中国混合C,2025-09-30,4.279,4.279,2.64,7.19,16.91,28.31,28.11,40.9,13.41,3.51,42.63,-3.28,0.00%
013914,大成红利优选一年持有混合发起A,2025-09-30,1.4672,1.4672,0.59,2.25,2.03,16.04,19.76,40.9,50.44,,24.49,46.72,1.50%
016491,华安事件驱动量化混合C,2025-09-30,2.463,2.463,0.74,3.1,2.11,23.4,26.83,40.9,70.1,,39,46,0.00%
017980,南方养老目标2055五年持有混合发起(FOF)A,2025-09-26,1.1318,1.1318,-0.91,0.86,2.11,15.3,19.81,40.89,24.61,,25.09,13.18,1.20%
021974,天弘优势企业混合发起C,2025-09-30,1.4717,1.4717,1.1,5.7,13.49,30.29,35.89,40.89,,,41.6,47.17,0.00%
005453,前海开源医疗健康A,2025-09-30,1.3503,1.3503,2.78,1.65,2.98,22.93,38.46,40.88,20.63,-4.04,56.57,35.02,1.50%
010296,万家互联互通中国优势A,2025-09-30,0.949,0.949,1.48,2.69,2.19,25.48,32.12,40.88,28.31,20.71,41.81,-5.1,1.50%
010754,招商沪港深科技创新混合C,2025-09-30,1.7941,1.7941,1.12,1.05,2.9,21.84,19.83,40.88,40.49,29.74,32.66,-3.96,0.00%
018653,万家国证2000指数增强A,2025-09-30,1.3558,1.3558,0.72,1.7,0.04,15.43,26.29,44.46,35.58,,35.97,35.58,1.20%
012382,宏利新兴景气龙头混合A,2025-09-30,0.9359,0.9359,0.26,-0.62,4.19,26.47,32.25,44.45,78.4,18.74,34.31,-6.41,1.50%
021140,易方达汽车零部件ETF联接A,2025-09-30,1.5185,1.5185,0.53,2.3,13.95,33.58,30.1,44.45,,,42.17,51.85,1.20%
010489,鹏华优选成长混合C,2025-09-30,0.8591,0.8591,2.02,5.5,10.24,26.1,32.68,44.44,33.09,17.14,46.55,-14.09,0.00%
001039,嘉实先进制造股票,2025-09-30,2.139,2.139,1.13,6.1,14.88,37.73,40.08,44.43,40.45,21.05,44.14,113.9,1.50%
013892,上银科技驱动双周定期可赎回混合C,2025-09-30,0.5205,0.5205,-0.1,1.05,5.19,38.73,44.26,44.42,41.1,-21.61,45.76,-40.6,0.00%
006429,诺安恒鑫混合,2025-09-30,1.8291,1.8291,-0.45,3.07,7.23,29.26,35.45,44.42,56.45,40.46,51.15,82.91,1.50%
013561,国联匠心优选混合A,2025-09-30,1.0984,1.0984,0.7,2.26,-0.53,25.63,40.01,44.41,37.75,29.27,42.08,9.84,1.50%
001749,招商中国机遇股票A,2025-09-30,1.929,1.929,0.05,0.16,2.23,37.3,40.7,44.39,45.04,4.27,46.25,92.9,1.50%
016029,湘财成长优选一年持有混合A,2025-09-30,1.1443,1.1443,0.55,2.34,1.08,24.25,22.48,44.39,30.82,30.43,32.8,14.43,1.50%
000217,华安黄金易ETF联接C,2025-09-30,2.9585,2.9585,1.05,2.45,11.37,13.68,18.8,44.38,88.16,113.92,40.45,195.85,0.00%
519975,长信量化中小盘股票A,2025-09-30,1.864,2.264,0.49,2.03,2.53,21.12,27.58,44.38,40.57,28.64,38.18,155.89,1.50%
008082,国寿安保研究精选混合A,2025-09-30,1.6169,1.6169,2.21,5.89,15.32,40.05,36.01,44.37,24.11,5.31,46.86,61.69,1.50%
012150,诺德价值发现一年持有混合,2025-09-30,1.0133,1.0133,0.06,1.53,5.03,26.73,40.15,44.37,39.27,21.78,51.99,1.33,1.50%
013483,华安医疗创新混合C,2025-09-30,1.3399,1.3399,1.64,0.83,-4.27,22.48,42.54,44.37,38.49,39.37,64.18,-8.19,0.00%
020126,东方量化成长灵活配置混合C,2025-09-30,2.1763,2.1763,0.33,1.06,3.03,15.27,25.2,44.37,,,36.62,39.93,0.00%
019164,汇添富中证细分有色金属产业主题ETF发起式联接A,2025-09-30,1.7563,1.7563,3.31,10.76,13.32,42.61,48.37,44.36,,,63.57,75.63,1.00%
360012,光大保德信中小盘混合A,2025-09-30,2.1717,2.7195,0.85,3.74,8.08,33.63,33.73,44.34,35.39,38.55,39.37,224.05,1.50%
016297,中欧丰泰港股通混合A,2025-09-30,1.7148,1.7148,2.4,5.14,8.24,33.39,48.63,44.34,59.35,71.55,62.52,71.48,1.50%
012689,长安成长优选混合C,2025-09-30,0.7553,0.7553,-0.5,-1.58,9.45,31.31,25.65,44.33,37,17.21,43.48,-24.47,0.00%
019143,东财景气驱动A,2025-09-30,1.3807,1.3807,2.18,3.27,7.5,14.21,15.05,44.33,,,24.87,38.07,1.50%
000939,中银研究精选灵活配置混合A,2025-09-30,0.85,1.897,0.83,0.95,6.25,32.4,27.44,44.31,33.65,17.24,34.92,100.52,1.50%
013167,东兴宸祥量化混合C,2025-09-30,1.4268,1.4268,0.88,4.15,3.23,21.08,29.3,44.31,40.72,48.33,41.52,42.68,0.00%
014350,华商卓越成长一年持有混合A,2025-09-30,0.7373,0.7373,-0.41,-2.05,0.85,39.98,51.09,44.31,-2.81,-30.77,48.5,-26.27,1.50%
003054,嘉实文体娱乐股票C,2025-09-30,2.264,2.264,0.53,3,6.49,24.12,22.44,44.3,32.48,61.02,33.18,126.4,0.00%
009198,前海开源黄金ETF联接A,2025-09-30,2.0297,2.0297,1.03,2.43,11.45,13.84,18.68,44.28,86.79,109.42,40.34,102.97,0.60%
012351,万家元贞量化选股股票C,2025-09-30,1.2697,1.2697,0.54,1.62,2.36,28.84,35.64,44.28,33.06,,39.93,26.97,0.00%
370027,摩根智选30混合A,2025-09-30,3.6567,3.9657,0.8,4.27,13.38,50.3,45.38,44.26,49.93,36.04,49.7,328.94,1.50%
008987,广发上海金ETF联接C,2025-09-30,1.8436,1.8436,1.17,2.59,11.5,14.14,19.13,44.26,83.22,105.1,40.05,84.36,0.00%
020289,国泰中证机器人ETF发起联接A,2025-09-30,1.4473,1.4473,0.84,1.74,6.58,26.65,19.55,44.24,,,35.24,44.73,1.00%
019658,万家优选积极三个月持有期混合发起式(FOF)C,2025-09-26,1.3152,1.3152,-1.55,1.15,4.93,23.91,25.34,44.23,,,29.87,31.52,0.00%
008143,工银黄金ETF联接C,2025-09-30,1.962,1.962,1.02,2.43,11.41,13.72,18.81,44.22,84.87,107.25,40.4,96.2,0.00%
008415,国泰大制造两年持有期混合,2025-09-30,1.3623,1.3623,1.23,4.85,11.75,30.2,35.82,44.22,35.78,27.45,47.51,36.23,1.50%
020341,工银黄金ETF联接E,2025-09-30,1.9871,1.9871,1.02,2.43,11.41,13.72,18.81,44.22,,,40.4,74.6,0.00%
018786,招商国证2000指数增强A,2025-09-30,1.4733,1.4733,0.64,2.23,1.56,16.94,27.37,44.19,46.96,,37.2,47.33,1.20%
014661,天弘上海金ETF发起联接A,2025-09-30,1.9751,1.9751,1.17,2.6,11.52,14.19,19.23,44.18,85.06,108.92,39.59,97.51,1.00%
009504,富国上海金ETF联接A,2025-09-30,1.8706,1.8706,1.16,2.55,11.35,14.03,18.88,44.13,83.25,107.04,39.69,87.06,0.60%
001396,建信互联网+产业升级股票,2025-09-30,1.421,1.421,-0.21,1.65,7.25,39.72,40.55,44.12,41.96,17.15,51.33,42.1,1.50%
016292,华安物联网主题股票C,2025-09-30,1.545,1.545,1.18,4.67,9.65,34.35,35.17,44.12,45.75,36.24,37.09,15.56,0.00%
016710,泉果旭源三年持有期混合C,2025-09-30,1.1041,1.1041,1.52,6.66,25.98,45.45,40.69,44.12,36.06,,48.36,10.41,0.00%
019468,信澳新材料精选混合A,2025-09-30,1.5055,1.5055,1.11,4.26,5.43,26.7,32.14,44.12,,,40.12,50.55,1.50%
020561,万家高端装备量化选股混合发起式C,2025-09-30,1.6666,1.6666,1.59,4.03,9.35,16.84,27.38,44.09,,,35.13,66.66,0.00%
952099,国泰海通君得鑫两年持有混合C,2025-09-30,2.2527,2.2527,0.53,2.47,5.81,39.61,43.96,44.08,46.39,32.87,45.45,31.64,1.50%
519197,万家颐达灵活配置混合A,2025-09-30,1.4015,1.5575,0.39,1.26,2.11,28.97,34.04,44.07,30.41,30.44,41.78,60.73,1.50%
017991,华泰柏瑞致远混合A,2025-09-30,1.4368,1.4818,0.46,3.71,4.44,17.91,30.8,44.07,54.4,,47.19,48.56,1.50%
011331,鹏华远见成长混合A,2025-09-30,0.9694,0.9694,2.09,5.45,9.82,26.41,32.99,44.06,33.64,18.76,48.32,-3.06,1.50%
018579,鑫元国证2000指数增强A,2025-09-30,1.3648,1.3648,0.75,1.81,0.85,18.08,25.37,44.06,37.35,,35.77,36.48,1.20%
021141,易方达汽车零部件ETF联接C,2025-09-30,1.5122,1.5122,0.53,2.3,13.92,33.48,29.91,44.02,,,41.87,51.22,0.00%
000717,融通转型三动力灵活配置混合A,2025-09-30,3.436,3.436,-0.12,3.03,8.87,55.62,53.74,44.01,48.04,24.09,47.66,243.6,1.50%
018714,平安新鑫优选混合A,2025-09-30,1.5051,1.5051,0.52,-0.02,4.64,18.11,24.46,43.99,49.99,,46.95,50.51,1.50%
014420,中欧成长领航一年持有混合A,2025-09-30,1.1614,1.1614,1.29,4.99,8.49,21.3,25.1,41.63,56.84,31.93,42.8,16.14,1.50%
015987,万家远见先锋一年持有期混合A,2025-09-30,1.4467,1.4467,-1.73,-3.78,1.61,63.43,54.15,41.63,67.19,,44.76,44.67,1.50%
014830,诺德新能源汽车混合C,2025-09-30,1.3981,1.3981,1.0,3.52,9.46,24.87,26.18,41.62,61.56,60.26,46.94,39.81,0.00%
009360,招商创新增长混合A,2025-09-30,0.923,0.923,2.17,2.89,4.79,26.14,36.88,41.61,27.35,19.54,55.99,-7.7,1.50%
015838,广发招利混合A,2025-09-30,1.1101,1.1101,-0.13,2.17,-2.75,29.76,32.93,41.61,38.05,12.57,55,11.01,1.50%
210002,金鹰红利价值混合A,2025-09-30,2.6061,4.4186,1.05,3.18,3.56,20.1,22.53,41.57,47.34,89.39,30.3,741.83,1.50%
013675,长城价值甄选一年持有混合C,2025-09-30,1.1844,1.1844,4.46,11.28,14.73,42.42,56.17,41.57,52.79,25.02,68.86,18.44,0.00%
160611,鹏华优质治理混合(LOF)A,2025-09-30,1.3615,1.7109,0.64,3.13,0.81,14.09,25.8,41.56,32.44,19.33,34.51,76.43,1.50%
010826,大成产业趋势混合A,2025-09-30,2.1616,2.1616,1.69,5.57,11.53,30.83,45.29,41.55,59.78,60.61,60.92,116.16,1.50%
011602,前海开源公共卫生股票C,2025-09-30,0.4906,0.4906,2.81,1.66,3.18,23.27,40.09,41.55,21.14,-2.91,57.8,-50.94,0.00%
020420,鹏华科技驱动混合发起式C,2025-09-30,1.4639,1.4639,0.58,1.53,8.79,20.31,17.78,41.55,,,40.21,46.39,0.00%
014222,汇添富核心优选六个月持有混合(FOF)A,2025-09-26,1.1991,1.1991,-2.62,-0.65,3.61,25.56,27.79,41.54,31.65,,32.89,19.91,1.20%
005632,鹏华量化先锋混合,2025-09-30,1.547,3.0695,0.42,2.12,1.64,16.15,24.23,41.52,41.63,44.62,33.13,82.81,1.50%
015196,汇添富智能制造股票C,2025-09-30,1.7293,1.7293,1.81,6.22,18.93,43.24,40.22,41.51,50.09,5.26,49.27,4.74,0.00%
000549,华安大国新经济股票A,2025-09-30,3.689,3.689,1.07,4.03,8.66,33.85,34.19,41.5,41.29,30.95,36.38,268.9,1.50%
000794,宝盈睿丰创新混合A/B,2025-09-30,3.373,3.373,-0.74,-0.3,19.44,41.07,30.79,41.48,48.33,35.52,39.27,237.3,1.20%
006649,汇安多因子混合C,2025-09-30,1.9727,2.0027,0.34,2.03,1.76,23.6,30.85,41.48,45.59,40.86,36.45,102.95,0.00%
010956,天弘中证智能汽车指数发起式C,2025-09-30,1.2151,1.2151,1.01,1.7,9.67,29.44,23.31,41.46,46.66,59.29,34.13,21.51,0.00%
002003,工银新机遇灵活配置混合A,2025-09-30,1.566,1.566,0.32,2.89,12.5,43.28,41.34,41.46,37.13,14.47,45.27,56.6,1.50%
165516,中信保诚周期轮动混合(LOF)A,2025-09-30,6.6566,7.7956,0.82,2.19,6.81,37.47,48.84,41.46,46.98,41.03,44.35,854.05,1.50%
006355,华宝香港大盘C,2025-09-30,1.4655,1.4655,0.93,3.07,9.59,12.62,14.75,41.43,73.43,85.93,35.26,24.78,0.00%
014455,中银成长优选股票C,2025-09-30,1.0921,1.0921,0.16,0.51,7.35,38.8,37.11,41.43,34.23,8.76,44.21,-8.26,0.00%
018424,路博迈中国机遇混合A,2025-09-30,1.3099,1.3099,1.38,4.21,17.54,39.59,34.27,41.43,31.12,,48.3,30.99,1.50%
018824,国金智享量化选股混合C,2025-09-30,1.3422,1.3422,0.8,3.13,6.8,24.23,37.04,41.43,36.13,,40.25,34.22,0.00%
020756,南方养老目标2055五年持有混合发起(FOF)Y,2025-09-26,1.1381,1.1381,-0.91,0.87,2.15,15.41,20.05,41.41,,,25.47,37.25,1.20%
014874,惠升惠远回报混合A,2025-09-30,1.1442,1.1442,1.39,6.5,12.28,35.97,41.09,41.4,31.82,15.19,50.79,14.42,1.20%
018454,大成互联网思维混合C,2025-09-30,2.2113,2.2113,3.67,8.09,8.35,37.77,40.03,41.4,41.66,,29.23,38.21,0.00%
001278,前海开源清洁能源混合A,2025-09-30,1.937,2.297,2.0,8.03,19.35,45.42,45.86,41.39,47.52,10.06,48.32,158.97,1.50%
017157,华富匠心领航18个月持有期混合A,2025-09-30,1.1966,1.1966,1.8,3.96,8.02,30.59,30.12,41.39,29.63,,39.24,19.66,1.50%
011330,鹏华精选群英一年持有混合MOM,2025-09-30,1.172,1.172,1.07,3.02,8.68,31.63,33.76,41.38,47.57,41.63,36.95,17.2,1.20%
021665,中银周期优选混合发起A,2025-09-30,1.4132,1.4132,2.08,6.97,10.88,28.68,34.85,41.38,,,46.89,41.32,1.50%
021631,兴银聚优智选混合发起A,2025-09-30,1.6317,1.6317,0.77,1.49,2.87,18.99,33.34,41.36,,,45.53,63.17,1.50%
014673,富国中证港股通互联网ETF发起式联接A,2025-09-30,1.1796,1.1796,1.76,3.15,11.25,19.79,22.53,41.35,70.54,73.27,48.64,17.96,1.20%
021546,国投瑞银创新医疗混合C,2025-09-30,1.2036,1.2036,2.03,2.53,3.48,29.17,40.74,41.35,,,54.96,41.52,0.00%
011315,永赢港股通优质成长一年混合,2025-09-30,1.0517,1.0517,3.22,6.04,9.82,35.46,43.75,41.34,57.18,49.56,46.99,5.17,1.50%
010615,国金自主创新混合A,2025-09-30,0.818,0.818,1.61,4.01,3.41,25.52,37.25,41.33,42.58,17.23,41.82,-18.2,1.50%
019555,中银中证1000指数增强A,2025-09-30,1.5815,1.5815,1.11,3.22,2.54,19.47,25.21,41.33,,,33.12,58.15,1.20%
018030,泓德新能源产业混合发起式C,2025-09-30,0.969,0.969,1.37,7.01,13.79,35.11,42.63,41.32,27.33,,43.49,-3.1,0.00%
005109,汇安多策略混合A,2025-09-30,1.5027,1.8297,0.41,3.53,2.91,15.04,37,41.31,40.44,43.45,41.91,96.44,1.50%
011339,兴全合远两年持有混合C,2025-09-30,1.0009,1.0009,-0.73,-2.22,5.06,30.09,38.94,41.31,36.38,26.49,42.76,0.09,0.00%
017497,南方养老目标2060五年持有混合发起(FOF)A,2025-09-26,1.1337,1.1337,-0.93,0.85,2.37,16.46,20.3,41.31,24.47,,25.7,13.37,1.20%
005660,嘉实资源精选股票A,2025-09-30,4.2248,4.2248,2.21,9.74,13.77,40.36,49.43,41.3,68.8,70.69,60.23,322.48,1.50%
005126,银河量化稳进混合,2025-09-30,1.6522,1.6522,0.74,0.52,4.04,19.85,23.56,41.3,45.33,37.43,29.41,65.2,1.50%
005809,前海开源裕源(FOF),2025-09-29,2.2852,2.2852,1.9,1.83,4.19,21.58,28.95,41.3,41.44,46.42,37.84,128.52,1.50%
012282,中欧睿智精选一年混合(FOF),2025-09-26,0.9538,0.9538,-1.0,0.34,4.38,21.58,19.67,41.3,28.34,10.73,25.7,-4.62,1.20%
017650,中庚港股通价值股票,2025-09-30,1.3374,1.3374,1.6,4.69,10.09,29.74,37.23,41.3,38.5,,52.25,33.74,1.50%
217020,招商安达灵活配置混合,2025-09-30,2.4058,2.7037,-0.96,-2.93,2.37,57.62,45.34,41.28,40.49,-13.54,47.23,212.24,1.50%
004374,华泰保兴吉年丰混合发起A,2025-09-30,2.3618,2.4568,1.85,8.6,14.51,31.77,37.62,41.27,29.22,11.34,31.39,156.71,1.50%
012179,浦银安盛创业板ETF联接A,2025-09-30,1.0046,1.0046,0.0,3.71,11.28,46.53,51.16,41.27,51.48,34.66,48.76,0.46,1.20%
016252,华夏景气成长一年持有混合发起式A,2025-09-30,1.2576,1.2576,2.54,4.79,4.96,19.58,27.84,41.27,49.71,,37.35,25.76,1.50%
018332,嘉实新兴景气混合发起式A,2025-09-30,1.2538,1.2538,1.81,4.02,8.72,28.52,30.51,40.53,38.34,,41.78,25.38,1.50%
006813,博时汇悦回报混合,2025-09-30,1.9011,1.9011,-0.09,0.87,6.88,34.07,42.48,40.52,42.85,28.84,47.88,90.11,1.50%
008294,朱雀企业优胜A,2025-09-30,1.6386,1.6386,1.84,3.24,6.3,21.96,22.07,40.52,30.46,20.51,35.56,63.86,1.50%
016388,汇安均衡成长混合A,2025-09-30,1.5034,1.5034,0.95,1.06,3.87,26.91,34.39,40.52,,,50.01,50.34,1.50%
001245,工银生态环境股票A,2025-09-30,2.522,2.522,0.92,4.3,18.24,42.24,37.07,40.5,48.7,17.47,43.46,152.2,1.50%
009862,鹏华新兴成长混合C,2025-09-30,0.8382,0.8382,0.98,2.68,7.28,27.39,38.13,40.5,36.65,5.2,45.95,-16.18,0.00%
014421,中欧成长领航一年持有混合C,2025-09-30,1.1274,1.1274,1.28,4.98,8.41,21.06,24.6,40.5,54.35,28.8,41.94,12.74,0.00%
001822,华商智能生活灵活配置混合A,2025-09-30,1.787,1.787,-0.22,-1.97,2.29,45.28,56.75,40.49,-6.83,-33.91,47.56,78.7,1.50%
010432,广发国证2000ETF联接C,2025-09-30,1.5808,1.5808,0.73,1.57,0.64,16.66,21.86,40.48,34.07,28.67,28.87,12.67,0.00%
009361,招商创新增长混合C,2025-09-30,0.8847,0.8847,2.16,2.86,4.71,25.88,36.34,40.47,25.31,16.7,55.07,-11.53,0.00%
011977,格林研究优选混合A,2025-09-30,1.2538,1.2538,1.18,1.74,7.49,30.79,34.34,40.47,49.28,51.37,40.66,25.38,1.50%
501218,工银睿智进取股票(FOF-LOF)A,2025-09-30,1.0744,1.0744,1.22,4.17,4.48,21.02,27.81,40.46,39.68,28.35,39.03,7.44,1.00%
019133,广发积极回报3个月持有混合(FOF)C,2025-09-29,1.4813,1.4813,1.42,1.82,4.4,23.66,25.4,40.46,48.12,,30.73,48.13,0.00%
010050,长城成长先锋混合C,2025-09-30,1.0379,1.0379,0.17,1.26,7.09,39.82,35.35,40.45,25.03,0.84,46.68,3.79,0.00%
011229,创金合信数字经济主题股票A,2025-09-30,1.8872,1.8872,0.15,2.78,7.92,37.61,39.22,40.45,37.02,26.46,40.11,88.72,1.50%
016253,华夏景气成长一年持有混合发起式C,2025-09-30,1.2381,1.2381,2.54,4.77,4.9,19.39,27.47,40.45,47.94,,36.73,23.81,0.00%
018543,汇添富黄金及贵金属(QDII-LOF-FOF)C,2025-09-29,1.573,1.573,1.48,2.34,10.85,15.75,21.19,40.45,89.52,,42.22,82.27,0.00%
010447,中邮未来成长混合A,2025-09-30,1.5541,1.5541,0.61,1.81,3.57,23,24.34,40.44,44.13,89.64,38.22,55.41,1.50%
015101,华泰柏瑞低碳经济智选混合C,2025-09-30,0.6408,0.6408,-0.84,-0.47,13.52,29.53,33.17,40.43,14.1,-27.14,45.93,-35.92,0.00%
161116,易方达黄金主题人民币A,2025-09-29,1.5011,1.5011,1.61,2.35,11.39,16.27,21.06,40.42,98.3,123.38,49.07,50.11,1.00%
004641,万家量化睿选混合A,2025-09-30,1.6196,1.6196,0.7,2.32,2.98,32.58,36.18,40.41,28.49,22.15,38.83,61.94,1.50%
010210,国泰中证计算机主题ETF联接C,2025-09-30,0.9632,0.9632,1.33,4.53,2.76,22,19.71,40.41,30.6,52.5,25.37,2.17,0.00%
019609,鹏华养老2050五年持有期混合发起式(FOF),2025-09-26,1.363,1.363,-1.1,1.99,4.98,24.85,26.27,40.41,,,30.48,36.3,1.20%
005009,申万菱信行业轮动股票A,2025-09-30,2.1357,2.1357,2.08,6.56,7.82,31.06,45.55,40.4,45.95,18.31,51.49,113.55,1.50%
021028,太平医疗创新混合发起式C,2025-09-30,1.5041,1.5041,2.28,1.25,0.66,24.41,34.73,40.39,,,56.87,50.41,0.00%
010452,广发瑞福精选混合A,2025-09-30,1.0691,1.0691,1.7,4.4,8.51,26.57,27.11,40.38,45.52,38.65,29.73,6.91,1.50%
013887,华商新能源汽车混合C,2025-09-30,0.5854,0.5854,1.67,6.79,14.05,41.23,39.85,40.38,-1.66,-32.12,44.65,-41.46,0.00%
000767,华富国泰民安灵活配置混合A,2025-09-30,1.4835,1.5335,2.37,2.07,-6.94,7.07,20.16,40.38,38.58,27.12,36.09,54.37,1.50%
